season,week,date,away_team,home_team,elo_diff_pre_game,p_home,predicted_winner,model_probability,actual_home_score,actual_away_score,actual_winner,correct
2019,8,2019-10-27,DEN,IND,28.21,0.59,IND,0.59,15,13,IND,1
2019,8,2019-10-27,NYJ,JAX,69.77,0.6464,JAX,0.6464,29,15,JAX,1
2019,8,2019-10-27,CIN,LAR,175.64,0.7708,LAR,0.7708,24,10,LAR,1
2019,8,2019-10-27,ARI,NO,267.84,0.8511,NO,0.8511,31,9,NO,1
2019,8,2019-10-27,TB,TEN,49.16,0.6188,TEN,0.6188,27,23,TEN,1
2019,8,2019-10-27,CAR,SF,-124.04,0.3746,CAR,0.6254,51,13,SF,0
2019,8,2019-10-27,LV,HOU,140.47,0.733,HOU,0.733,27,24,HOU,1
2019,8,2019-10-27,CLE,NE,514.17,0.9594,NE,0.9594,27,13,NE,1
2019,8,2019-10-28,GB,KC,133.48,0.7251,KC,0.7251,24,31,GB,0
2019,8,2019-10-29,MIA,PIT,315.82,0.8828,PIT,0.8828,27,14,PIT,1
2019,9,2019-11-01,SF,ARI,-82.73,0.4317,SF,0.5683,25,28,SF,1
2019,9,2019-11-03,HOU,JAX,-89.31,0.4225,HOU,0.5775,3,26,HOU,1
2019,9,2019-11-03,WAS,BUF,91.87,0.6749,BUF,0.6749,24,9,BUF,1
2019,9,2019-11-03,TEN,CAR,104.93,0.6911,CAR,0.6911,30,20,CAR,1
2019,9,2019-11-03,MIN,KC,52.91,0.6239,KC,0.6239,26,23,KC,1
2019,9,2019-11-03,NYJ,MIA,24.37,0.5846,MIA,0.5846,26,18,MIA,1
2019,9,2019-11-03,CHI,PHI,70.57,0.6474,PHI,0.6474,22,14,PHI,1
2019,9,2019-11-03,IND,PIT,155.9,0.7501,PIT,0.7501,26,24,PIT,1
2019,9,2019-11-03,DET,LV,-144.67,0.3472,DET,0.6528,31,24,LV,0
2019,9,2019-11-03,TB,SEA,279.54,0.8594,SEA,0.8594,40,34,SEA,1
2019,9,2019-11-03,CLE,DEN,194.49,0.7894,DEN,0.7894,24,19,DEN,1
2019,9,2019-11-03,GB,LAC,-7.11,0.54,LAC,0.54,26,11,LAC,1
2019,9,2019-11-04,NE,BAL,-175.3,0.3084,NE,0.6916,37,20,BAL,0
2019,9,2019-11-05,DAL,NYG,-203.59,0.2748,DAL,0.7252,18,37,DAL,1
2019,10,2019-11-08,LAC,LV,-196.25,0.2833,LAC,0.7167,26,24,LV,0
2019,10,2019-11-10,DET,CHI,15.88,0.5727,CHI,0.5727,20,13,CHI,1
2019,10,2019-11-10,BAL,CIN,-235.08,0.2402,BAL,0.7598,13,49,BAL,1
2019,10,2019-11-10,BUF,CLE,-189.81,0.2909,BUF,0.7091,19,16,CLE,0
2019,10,2019-11-10,ATL,NO,176.23,0.7714,NO,0.7714,9,26,ATL,0
2019,10,2019-11-10,NYG,NYJ,-51.99,0.4756,NYG,0.5244,34,27,NYJ,0
2019,10,2019-11-10,ARI,TB,-14.19,0.5299,TB,0.5299,30,27,TB,1
2019,10,2019-11-10,KC,TEN,-241.84,0.2331,KC,0.7669,35,32,TEN,0
2019,10,2019-11-10,MIA,IND,155.11,0.7492,IND,0.7492,12,16,MIA,0
2019,10,2019-11-10,CAR,GB,-2.64,0.5464,GB,0.5464,24,16,GB,1
2019,10,2019-11-10,LAR,PIT,79.04,0.6585,PIT,0.6585,17,12,PIT,1
2019,10,2019-11-11,MIN,DAL,-22.97,0.5173,DAL,0.5173,24,28,MIN,0
2019,10,2019-11-12,SEA,SF,-176.79,0.3066,SEA,0.6934,24,27,SEA,1
2019,11,2019-11-15,PIT,CLE,-388.09,0.1158,PIT,0.8842,21,7,CLE,0
2019,11,2019-11-17,HOU,BAL,136.93,0.729,BAL,0.729,41,7,BAL,1
2019,11,2019-11-17,ATL,CAR,24.43,0.5847,CAR,0.5847,3,29,ATL,0
2019,11,2019-11-17,DAL,DET,-99.37,0.4084,DAL,0.5916,27,35,DAL,1
2019,11,2019-11-17,JAX,IND,106.53,0.6931,IND,0.6931,33,13,IND,1
2019,11,2019-11-17,BUF,MIA,-98.99,0.4089,BUF,0.5911,20,37,BUF,1
2019,11,2019-11-17,DEN,MIN,137.6,0.7298,MIN,0.7298,27,23,MIN,1
2019,11,2019-11-17,NO,TB,-270.57,0.2049,NO,0.7951,17,34,NO,1
2019,11,2019-11-17,NYJ,WAS,36.58,0.6016,WAS,0.6016,17,34,NYJ,0
2019,11,2019-11-17,ARI,SF,94.12,0.6777,SF,0.6777,36,26,SF,1
2019,11,2019-11-17,CIN,LV,-25.25,0.514,LV,0.514,17,10,LV,1
2019,11,2019-11-17,NE,PHI,-192.94,0.2872,NE,0.7128,10,17,NE,1
2019,11,2019-11-18,CHI,LAR,75.79,0.6543,LAR,0.6543,17,7,LAR,1
2019,11,2019-11-19,KC,LAC,-109.69,0.3941,KC,0.6059,17,24,KC,1
2019,12,2019-11-22,IND,HOU,-8.41,0.5382,HOU,0.5382,20,17,HOU,1
2019,12,2019-11-24,TB,ATL,160.06,0.7545,ATL,0.7545,22,35,TB,0
2019,12,2019-11-24,DEN,BUF,-2.34,0.5469,BUF,0.5469,20,3,BUF,1
2019,12,2019-11-24,NYG,CHI,144.86,0.738,CHI,0.738,19,14,CHI,1
2019,12,2019-11-24,PIT,CIN,-269.91,0.2055,PIT,0.7945,10,16,PIT,1
2019,12,2019-11-24,MIA,CLE,-47.58,0.4819,MIA,0.5181,41,24,CLE,0
2019,12,2019-11-24,CAR,NO,140.21,0.7327,NO,0.7327,34,31,NO,1
2019,12,2019-11-24,LV,NYJ,-36.34,0.4981,LV,0.5019,34,3,NYJ,0
2019,12,2019-11-24,SEA,PHI,-78.78,0.4373,SEA,0.5627,9,17,SEA,1
2019,12,2019-11-24,DET,WAS,-129.36,0.3674,DET,0.6326,19,16,WAS,0
2019,12,2019-11-24,JAX,TEN,50.04,0.62,TEN,0.62,42,20,TEN,1
2019,12,2019-11-24,DAL,NE,195.98,0.7908,NE,0.7908,13,9,NE,1
2019,12,2019-11-25,GB,SF,-66.81,0.4543,GB,0.5457,37,8,SF,0
2019,12,2019-11-26,BAL,LAR,-68.93,0.4513,BAL,0.5487,6,45,BAL,1
2019,13,2019-11-28,CHI,DET,-39.96,0.4929,CHI,0.5071,20,24,CHI,1
2019,13,2019-11-28,BUF,DAL,98.9,0.6837,DAL,0.6837,15,26,BUF,0
2019,13,2019-11-29,NO,ATL,-139.23,0.3543,NO,0.6457,18,26,NO,1
2019,13,2019-12-01,SF,BAL,178.84,0.774,BAL,0.774,20,17,BAL,1
2019,13,2019-12-01,WAS,CAR,161.38,0.7559,CAR,0.7559,21,29,WAS,0
2019,13,2019-12-01,NYJ,CIN,20.23,0.5788,CIN,0.5788,22,6,CIN,1
2019,13,2019-12-01,TEN,IND,57.04,0.6294,IND,0.6294,17,31,TEN,0
2019,13,2019-12-01,TB,JAX,-17.08,0.5258,JAX,0.5258,11,28,TB,0
2019,13,2019-12-01,PHI,MIA,-237.67,0.2375,PHI,0.7625,37,31,MIA,0
2019,13,2019-12-01,GB,NYG,-171.86,0.3126,GB,0.6874,13,31,GB,1
2019,13,2019-12-01,CLE,PIT,340.27,0.8966,PIT,0.8966,20,13,PIT,1
2019,13,2019-12-01,LAR,ARI,-192.25,0.288,LAR,0.712,7,34,LAR,1
2019,13,2019-12-01,LAC,DEN,-84.52,0.4292,LAC,0.5708,23,20,DEN,0
2019,13,2019-12-01,LV,KC,314.26,0.8819,KC,0.8819,40,9,KC,1
2019,13,2019-12-02,NE,HOU,-278.33,0.1977,NE,0.8023,28,22,HOU,0
2019,13,2019-12-03,MIN,SEA,49.03,0.6186,SEA,0.6186,37,30,SEA,1
2019,14,2019-12-06,DAL,CHI,-58.05,0.4669,DAL,0.5331,31,24,CHI,0
2019,14,2019-12-08,CAR,ATL,12.14,0.5674,ATL,0.5674,40,20,ATL,1
2019,14,2019-12-08,BAL,BUF,-187.58,0.2935,BAL,0.7065,17,24,BAL,1
2019,14,2019-12-08,CIN,CLE,-77.69,0.4389,CIN,0.5611,27,19,CLE,0
2019,14,2019-12-08,WAS,GB,173.45,0.7685,GB,0.7685,20,15,GB,1
2019,14,2019-12-08,DEN,HOU,48.79,0.6183,HOU,0.6183,24,38,DEN,0
2019,14,2019-12-08,DET,MIN,152.13,0.746,MIN,0.746,20,7,MIN,1
2019,14,2019-12-08,SF,NO,159.61,0.754,NO,0.754,46,48,SF,0
2019,14,2019-12-08,MIA,NYJ,5.76,0.5584,NYJ,0.5584,22,21,NYJ,1
2019,14,2019-12-08,IND,TB,-84.65,0.429,IND,0.571,38,35,TB,0
2019,14,2019-12-08,LAC,JAX,-182.72,0.2994,LAC,0.7006,10,45,LAC,1
2019,14,2019-12-08,PIT,ARI,-293.46,0.1842,PIT,0.8158,17,23,PIT,1
2019,14,2019-12-08,KC,NE,101.63,0.6871,NE,0.6871,16,23,KC,0
2019,14,2019-12-08,TEN,LV,-112.55,0.3902,TEN,0.6098,21,42,TEN,1
2019,14,2019-12-09,SEA,LAR,-94.2,0.4156,SEA,0.5844,28,12,LAR,0
2019,14,2019-12-10,NYG,PHI,216.62,0.8098,PHI,0.8098,23,17,PHI,1
2019,15,2019-12-13,NYJ,BAL,335.96,0.8943,BAL,0.8943,42,21,BAL,1
2019,15,2019-12-15,SEA,CAR,-171.64,0.3129,SEA,0.6871,24,30,SEA,1
2019,15,2019-12-15,NE,CIN,-379.32,0.1211,NE,0.8789,13,34,NE,1
2019,15,2019-12-15,TB,DET,43.73,0.6114,DET,0.6114,17,38,TB,0
2019,15,2019-12-15,CHI,GB,16.91,0.5742,GB,0.5742,21,13,GB,1
2019,15,2019-12-15,DEN,KC,200.24,0.7948,KC,0.7948,23,3,KC,1
2019,15,2019-12-15,MIA,NYG,1.76,0.5527,NYG,0.5527,36,20,NYG,1
2019,15,2019-12-15,HOU,TEN,-26.69,0.512,TEN,0.512,21,24,HOU,0
2019,15,2019-12-15,PHI,WAS,-206.28,0.2717,PHI,0.7283,27,37,PHI,1
2019,15,2019-12-15,CLE,ARI,37.27,0.6025,ARI,0.6025,38,24,ARI,1
2019,15,2019-12-15,MIN,LAC,-64.45,0.4577,MIN,0.5423,10,39,MIN,1
2019,15,2019-12-15,JAX,LV,-6.68,0.5407,LV,0.5407,16,20,JAX,0
2019,15,2019-12-15,LAR,DAL,-33.05,0.5028,DAL,0.5028,44,21,DAL,1
2019,15,2019-12-15,ATL,SF,-15.85,0.5275,SF,0.5275,22,29,ATL,0
2019,15,2019-12-16,BUF,PIT,167.5,0.7624,PIT,0.7624,10,17,BUF,0
2019,15,2019-12-17,IND,NO,173.24,0.7683,NO,0.7683,34,7,NO,1
2019,16,2019-12-21,HOU,TB,-76.96,0.4399,HOU,0.5601,20,23,HOU,1
2019,16,2019-12-21,BUF,NE,261.52,0.8464,NE,0.8464,24,17,NE,1
2019,16,2019-12-22,LAR,SF,-76.01,0.4413,LAR,0.5587,34,31,SF,0
2019,16,2019-12-22,JAX,ATL,183.22,0.7784,ATL,0.7784,24,12,ATL,1
2019,16,2019-12-22,BAL,CLE,-376.77,0.1227,BAL,0.8773,15,31,BAL,1
2019,16,2019-12-22,CAR,IND,-6.33,0.5412,IND,0.5412,38,6,IND,1
2019,16,2019-12-22,CIN,MIA,-51.28,0.4766,CIN,0.5234,38,35,MIA,0
2019,16,2019-12-22,PIT,NYJ,-298.8,0.1797,PIT,0.8203,16,10,NYJ,0
2019,16,2019-12-22,NO,TEN,-195.26,0.2844,NO,0.7156,28,38,NO,1
2019,16,2019-12-22,NYG,WAS,-1.94,0.5474,WAS,0.5474,35,41,NYG,0
2019,16,2019-12-22,DET,DEN,41.9,0.6089,DEN,0.6089,27,17,DEN,1
2019,16,2019-12-22,LV,LAC,203.22,0.7976,LAC,0.7976,17,24,LV,0
2019,16,2019-12-22,DAL,PHI,-9.25,0.537,PHI,0.537,17,9,PHI,1
2019,16,2019-12-22,ARI,SEA,288.56,0.8656,SEA,0.8656,13,27,ARI,0
2019,16,2019-12-23,KC,CHI,-174.78,0.309,KC,0.691,3,26,KC,1
2019,16,2019-12-24,GB,MIN,91.1,0.6739,MIN,0.6739,10,23,GB,0
2019,17,2019-12-29,NYJ,BUF,140.81,0.7334,BUF,0.7334,6,13,NYJ,0
2019,17,2019-12-29,NO,CAR,-208.8,0.2688,NO,0.7312,10,42,NO,1
2019,17,2019-12-29,CLE,CIN,61.36,0.6352,CIN,0.6352,33,23,CIN,1
2019,17,2019-12-29,GB,DET,-133.08,0.3625,GB,0.6375,20,23,GB,1
2019,17,2019-12-29,LAC,KC,175.85,0.771,KC,0.771,31,21,KC,1
2019,17,2019-12-29,CHI,MIN,117.9,0.7069,MIN,0.7069,19,21,CHI,0
2019,17,2019-12-29,MIA,NE,433.34,0.9368,NE,0.9368,24,27,MIA,0
2019,17,2019-12-29,ATL,TB,-112.86,0.3898,ATL,0.6102,22,28,ATL,1
2019,17,2019-12-29,PIT,BAL,55.88,0.6279,BAL,0.6279,28,10,BAL,1
2019,17,2019-12-29,WAS,DAL,225.46,0.8175,DAL,0.8175,47,16,DAL,1
2019,17,2019-12-29,LV,DEN,142.57,0.7354,DEN,0.7354,16,15,DEN,1
2019,17,2019-12-29,TEN,HOU,48.05,0.6173,HOU,0.6173,14,35,TEN,0
2019,17,2019-12-29,IND,JAX,-149.28,0.3412,IND,0.6588,38,20,JAX,0
2019,17,2019-12-29,ARI,LAR,179.69,0.7748,LAR,0.7748,31,24,LAR,1
2019,17,2019-12-29,PHI,NYG,-214.25,0.2627,PHI,0.7373,17,34,PHI,1
2019,17,2019-12-30,SF,SEA,137.4,0.7296,SEA,0.7296,21,26,SF,0
2020,1,2020-09-11,HOU,KC,210.2,0.804,KC,0.804,34,20,KC,1
2020,1,2020-09-13,SEA,ATL,-91.02,0.4201,SEA,0.5799,25,38,SEA,1
2020,1,2020-09-13,CLE,BAL,399.78,0.9243,BAL,0.9243,38,6,BAL,1
2020,1,2020-09-13,NYJ,BUF,119.18,0.7084,BUF,0.7084,27,17,BUF,1
2020,1,2020-09-13,LV,CAR,109.94,0.6973,CAR,0.6973,30,34,LV,0
2020,1,2020-09-13,CHI,DET,-86.12,0.427,CHI,0.573,23,27,CHI,1
2020,1,2020-09-13,IND,JAX,-112.51,0.3903,IND,0.6097,27,20,JAX,0
2020,1,2020-09-13,GB,MIN,51.25,0.6216,MIN,0.6216,34,43,GB,0
2020,1,2020-09-13,MIA,NE,418.1,0.9314,NE,0.9314,21,11,NE,1
2020,1,2020-09-13,PHI,WAS,-246.19,0.2287,PHI,0.7713,27,17,WAS,0
2020,1,2020-09-13,LAC,CIN,-136.28,0.3582,LAC,0.6418,13,16,LAC,1
2020,1,2020-09-13,TB,NO,260.65,0.8458,NO,0.8458,34,23,NO,1
2020,1,2020-09-13,ARI,SF,128.03,0.7188,SF,0.7188,20,24,ARI,0
2020,1,2020-09-14,DAL,LAR,-4.17,0.5443,LAR,0.5443,20,17,LAR,1
2020,1,2020-09-14,PIT,NYG,-272.18,0.2034,PIT,0.7966,16,26,PIT,1
2020,1,2020-09-15,TEN,DEN,2.87,0.5543,DEN,0.5543,14,16,TEN,0
2020,2,2020-09-18,CIN,CLE,-74.29,0.4437,CIN,0.5563,35,30,CLE,0
2020,2,2020-09-20,NYG,CHI,160.98,0.7555,CHI,0.7555,17,13,CHI,1
2020,2,2020-09-20,ATL,DAL,38.84,0.6047,DAL,0.6047,40,39,DAL,1
2020,2,2020-09-20,DET,GB,157.11,0.7514,GB,0.7514,42,21,GB,1
2020,2,2020-09-20,MIN,IND,-136.53,0.3579,MIN,0.6421,28,11,IND,0
2020,2,2020-09-20,BUF,MIA,-155.64,0.333,BUF,0.667,28,31,BUF,1
2020,2,2020-09-20,SF,NYJ,-139.86,0.3535,SF,0.6465,13,31,SF,1
2020,2,2020-09-20,LAR,PHI,-7.31,0.5398,PHI,0.5398,19,37,LAR,0
2020,2,2020-09-20,DEN,PIT,151.98,0.7458,PIT,0.7458,26,21,PIT,1
2020,2,2020-09-20,CAR,TB,-25.05,0.5143,TB,0.5143,31,17,TB,1
2020,2,2020-09-20,JAX,TEN,114.34,0.7026,TEN,0.7026,33,30,TEN,1
2020,2,2020-09-20,WAS,ARI,43.01,0.6104,ARI,0.6104,30,15,ARI,1
2020,2,2020-09-20,BAL,HOU,-221.09,0.2552,BAL,0.7448,16,33,BAL,1
2020,2,2020-09-20,KC,LAC,-184.49,0.2972,KC,0.7028,20,23,KC,1
2020,2,2020-09-21,NE,SEA,-117.4,0.3836,NE,0.6164,35,30,SEA,0
2020,2,2020-09-22,NO,LV,-335.22,0.1508,NO,0.8492,34,24,LV,0
2020,3,2020-09-25,MIA,JAX,32.71,0.5962,JAX,0.5962,13,31,MIA,0
2020,3,2020-09-27,CHI,ATL,13.59,0.5695,ATL,0.5695,26,30,CHI,0
2020,3,2020-09-27,LAR,BUF,-93.73,0.4163,LAR,0.5837,35,32,BUF,0
2020,3,2020-09-27,WAS,CLE,-30.93,0.5059,CLE,0.5059,34,20,CLE,1
2020,3,2020-09-27,TEN,MIN,95.01,0.6788,MIN,0.6788,30,31,TEN,0
2020,3,2020-09-27,LV,NE,391.96,0.9211,NE,0.9211,36,20,NE,1
2020,3,2020-09-27,SF,NYG,-166.34,0.3195,SF,0.6805,9,36,SF,1
2020,3,2020-09-27,CIN,PHI,184.41,0.7795,PHI,0.7795,23,23,TIE,0
2020,3,2020-09-27,HOU,PIT,154.67,0.7487,PIT,0.7487,28,21,PIT,1
2020,3,2020-09-27,NYJ,IND,127.12,0.7177,IND,0.7177,36,7,IND,1
2020,3,2020-09-27,CAR,LAC,89.58,0.672,LAC,0.672,16,21,CAR,0
2020,3,2020-09-27,DET,ARI,-5.51,0.5423,ARI,0.5423,23,26,DET,0
2020,3,2020-09-27,TB,DEN,48.63,0.6181,DEN,0.6181,10,28,TB,0
2020,3,2020-09-27,DAL,SEA,77.01,0.6558,SEA,0.6558,38,31,SEA,1
2020,3,2020-09-28,GB,NO,86.19,0.6677,NO,0.6677,30,37,GB,0
2020,3,2020-09-29,KC,BAL,6.0,0.5587,BAL,0.5587,20,34,KC,0
2020,4,2020-10-02,DEN,NYJ,-113.25,0.3893,DEN,0.6107,28,37,DEN,1
2020,4,2020-10-04,ARI,CAR,38.67,0.6045,CAR,0.6045,31,21,CAR,1
2020,4,2020-10-04,JAX,CIN,16.79,0.574,CIN,0.574,33,25,CIN,1
2020,4,2020-10-04,CLE,DAL,246.16,0.8346,DAL,0.8346,38,49,CLE,0
2020,4,2020-10-04,NO,DET,-241.74,0.2332,NO,0.7668,29,35,NO,1
2020,4,2020-10-04,MIN,HOU,-103.79,0.4023,MIN,0.5977,23,31,MIN,1
2020,4,2020-10-04,SEA,MIA,-302.42,0.1766,SEA,0.8234,23,31,SEA,1
2020,4,2020-10-04,LAC,TB,-63.6,0.4589,LAC,0.5411,38,31,TB,0
2020,4,2020-10-04,BAL,WAS,-371.67,0.1259,BAL,0.8741,17,31,BAL,1
2020,4,2020-10-04,NYG,LAR,249.11,0.8369,LAR,0.8369,17,9,LAR,1
2020,4,2020-10-04,IND,CHI,28.86,0.5909,CHI,0.5909,11,19,IND,0
2020,4,2020-10-04,BUF,LV,-146.83,0.3444,BUF,0.6556,23,30,BUF,1
2020,4,2020-10-05,PHI,SF,-26.1,0.5128,SF,0.5128,20,25,PHI,0
2020,4,2020-10-05,NE,KC,-32.16,0.5041,KC,0.5041,26,10,KC,1
2020,4,2020-10-06,ATL,GB,68.83,0.6451,GB,0.6451,30,16,GB,1
2020,5,2020-10-09,TB,CHI,58.28,0.6311,CHI,0.6311,20,19,CHI,1
2020,5,2020-10-11,CAR,ATL,69.72,0.6463,ATL,0.6463,16,23,CAR,0
2020,5,2020-10-11,CIN,BAL,325.95,0.8887,BAL,0.8887,27,3,BAL,1
2020,5,2020-10-11,JAX,HOU,124.27,0.7144,HOU,0.7144,30,14,HOU,1
2020,5,2020-10-11,LV,KC,382.33,0.917,KC,0.917,32,40,LV,0
2020,5,2020-10-11,ARI,NYJ,-51.83,0.4758,ARI,0.5242,10,30,ARI,1
2020,5,2020-10-11,PHI,PIT,77.41,0.6563,PIT,0.6563,38,29,PIT,1
2020,5,2020-10-11,LAR,WAS,-263.46,0.2116,LAR,0.7884,10,30,LAR,1
2020,5,2020-10-11,MIA,SF,168.84,0.7638,SF,0.7638,17,43,MIA,0
2020,5,2020-10-11,IND,CLE,-166.29,0.3196,IND,0.6804,32,23,CLE,0
2020,5,2020-10-11,NYG,DAL,218.6,0.8115,DAL,0.8115,37,34,DAL,1
2020,5,2020-10-12,MIN,SEA,72.33,0.6497,SEA,0.6497,27,26,SEA,1
2020,5,2020-10-13,LAC,NO,160.05,0.7545,NO,0.7545,30,27,NO,1
2020,5,2020-10-13,BUF,TEN,-16.02,0.5273,TEN,0.5273,42,16,TEN,1
2020,6,2020-10-18,CHI,CAR,-60.96,0.4627,CHI,0.5373,16,23,CHI,1
2020,6,2020-10-18,CIN,IND,118.66,0.7078,IND,0.7078,31,27,IND,1
2020,6,2020-10-18,DET,JAX,-74.27,0.4437,DET,0.5563,16,34,DET,1
2020,6,2020-10-18,ATL,MIN,80.3,0.6601,MIN,0.6601,23,40,ATL,0
2020,6,2020-10-18,DEN,NE,274.32,0.8558,NE,0.8558,12,18,DEN,0
2020,6,2020-10-18,WAS,NYG,13.63,0.5695,NYG,0.5695,20,19,NYG,1
2020,6,2020-10-18,BAL,PHI,-151.15,0.3388,BAL,0.6612,28,30,BAL,1
2020,6,2020-10-18,CLE,PIT,294.56,0.8696,PIT,0.8696,38,7,PIT,1
2020,6,2020-10-18,HOU,TEN,36.88,0.602,TEN,0.602,42,36,TEN,1
2020,6,2020-10-18,NYJ,MIA,54.51,0.626,MIA,0.626,24,0,MIA,1
2020,6,2020-10-18,GB,TB,-148.24,0.3426,GB,0.6574,38,10,TB,0
2020,6,2020-10-19,LAR,SF,-100.68,0.4066,LAR,0.5934,24,16,SF,0
2020,6,2020-10-19,KC,BUF,-230.74,0.2448,KC,0.7552,17,26,KC,1
2020,6,2020-10-20,ARI,DAL,150.18,0.7438,DAL,0.7438,10,38,ARI,0
2020,7,2020-10-23,NYG,PHI,214.72,0.8081,PHI,0.8081,22,21,PHI,1
2020,7,2020-10-25,DET,ATL,96.44,0.6806,ATL,0.6806,22,23,DET,0
2020,7,2020-10-25,CLE,CIN,24.98,0.5855,CIN,0.5855,34,37,CLE,0
2020,7,2020-10-25,GB,HOU,-104.07,0.4019,GB,0.5981,20,35,GB,1
2020,7,2020-10-25,CAR,NO,215.74,0.809,NO,0.809,27,24,NO,1
2020,7,2020-10-25,BUF,NYJ,-178.52,0.3045,BUF,0.6955,10,18,BUF,1
2020,7,2020-10-25,PIT,TEN,-129.87,0.3668,PIT,0.6332,24,27,PIT,1
2020,7,2020-10-25,DAL,WAS,-212.13,0.2651,DAL,0.7349,25,3,WAS,0
2020,7,2020-10-25,TB,LV,-110.6,0.3929,TB,0.6071,20,45,TB,1
2020,7,2020-10-25,KC,DEN,-251.01,0.2238,KC,0.7762,16,43,KC,1
2020,7,2020-10-25,JAX,LAC,172.89,0.7679,LAC,0.7679,39,29,LAC,1
2020,7,2020-10-25,SF,NE,224.82,0.8169,NE,0.8169,6,33,SF,0
2020,7,2020-10-26,SEA,ARI,-229.38,0.2462,SEA,0.7538,37,34,ARI,0
2020,7,2020-10-27,CHI,LAR,61.99,0.6361,LAR,0.6361,24,10,LAR,1
2020,8,2020-10-30,ATL,CAR,-71.78,0.4473,ATL,0.5527,17,25,ATL,1
2020,8,2020-11-01,PIT,BAL,56.03,0.6281,BAL,0.6281,24,28,PIT,0
2020,8,2020-11-01,NE,BUF,-208.71,0.2689,NE,0.7311,24,21,BUF,0
2020,8,2020-11-01,TEN,CIN,-151.38,0.3385,TEN,0.6615,31,20,CIN,0
2020,8,2020-11-01,LV,CLE,-0.33,0.5497,CLE,0.5497,6,16,LV,0
2020,8,2020-11-01,IND,DET,-65.15,0.4567,IND,0.5433,21,41,IND,1
2020,8,2020-11-01,MIN,GB,18.3,0.5761,GB,0.5761,22,28,MIN,0
2020,8,2020-11-01,NYJ,KC,430.2,0.9357,KC,0.9357,35,9,KC,1
2020,8,2020-11-01,LAR,MIA,-203.17,0.2753,LAR,0.7247,28,17,MIA,0
2020,8,2020-11-01,LAC,DEN,-33.11,0.5027,DEN,0.5027,31,30,DEN,1
2020,8,2020-11-01,NO,CHI,-150.0,0.3403,NO,0.6597,23,26,NO,1
2020,8,2020-11-01,SF,SEA,122.43,0.7122,SEA,0.7122,37,27,SEA,1
2020,8,2020-11-02,DAL,PHI,46.75,0.6155,PHI,0.6155,23,9,PHI,1
2020,8,2020-11-03,TB,NYG,-155.1,0.3337,TB,0.6663,23,25,TB,1
2020,9,2020-11-06,GB,SF,-49.53,0.4791,GB,0.5209,17,34,GB,1
2020,9,2020-11-08,DEN,ATL,51.91,0.6225,ATL,0.6225,34,27,ATL,1
2020,9,2020-11-08,SEA,BUF,-159.27,0.3284,SEA,0.6716,44,34,BUF,0
2020,9,2020-11-08,BAL,IND,-191.41,0.289,BAL,0.711,10,24,BAL,1
2020,9,2020-11-08,HOU,JAX,-139.67,0.3538,HOU,0.6462,25,27,HOU,1
2020,9,2020-11-08,CAR,KC,299.97,0.8731,KC,0.8731,33,31,KC,1
2020,9,2020-11-08,DET,MIN,159.51,0.7539,MIN,0.7539,34,20,MIN,1
2020,9,2020-11-08,CHI,TEN,-8.8,0.5376,TEN,0.5376,24,17,TEN,1
2020,9,2020-11-08,NYG,WAS,6.45,0.5594,WAS,0.5594,20,23,NYG,0
2020,9,2020-11-08,LV,LAC,134.94,0.7268,LAC,0.7268,26,31,LV,0
2020,9,2020-11-08,MIA,ARI,35.26,0.5998,ARI,0.5998,31,34,MIA,0
2020,9,2020-11-08,PIT,DAL,-163.26,0.3234,PIT,0.6766,19,24,PIT,1
2020,9,2020-11-09,NO,TB,-174.03,0.31,NO,0.69,3,38,NO,1
2020,9,2020-11-10,NE,NYJ,-391.83,0.1136,NE,0.8864,27,30,NE,1
2020,10,2020-11-13,IND,TEN,6.18,0.559,TEN,0.559,17,34,IND,0
2020,10,2020-11-15,TB,CAR,-43.96,0.4871,TB,0.5129,23,46,TB,1
2020,10,2020-11-15,HOU,CLE,-123.16,0.3758,HOU,0.6242,10,7,CLE,0
2020,10,2020-11-15,WAS,DET,77.04,0.6559,DET,0.6559,30,27,DET,1
2020,10,2020-11-15,JAX,GB,272.73,0.8546,GB,0.8546,24,20,GB,1
2020,10,2020-11-15,PHI,NYG,-223.48,0.2526,PHI,0.7474,27,17,NYG,0
2020,10,2020-11-15,BUF,ARI,-79.85,0.4358,BUF,0.5642,32,30,ARI,0
2020,10,2020-11-15,DEN,LV,-94.92,0.4146,DEN,0.5854,37,12,LV,0
2020,10,2020-11-15,LAC,MIA,-77.93,0.4385,LAC,0.5615,29,21,MIA,0
2020,10,2020-11-15,SEA,LAR,-67.64,0.4532,SEA,0.5468,23,16,LAR,0
2020,10,2020-11-15,SF,NO,168.44,0.7633,NO,0.7633,27,13,NO,1
2020,10,2020-11-15,CIN,PIT,287.09,0.8646,PIT,0.8646,36,10,PIT,1
2020,10,2020-11-16,BAL,NE,-12.08,0.5329,NE,0.5329,23,17,NE,1
2020,10,2020-11-17,MIN,CHI,-77.48,0.4392,MIN,0.5608,13,19,MIN,1
2020,11,2020-11-20,ARI,SEA,199.53,0.7941,SEA,0.7941,28,21,SEA,1
2020,11,2020-11-22,TEN,BAL,207.2,0.8013,BAL,0.8013,24,30,TEN,0
2020,11,2020-11-22,DET,CAR,4.92,0.5572,CAR,0.5572,20,0,CAR,1
